1472	Fighter Pilot Helmet	Hat	Rare	2	2	Standard issue to pilot a fighter jet.	28e4684966a846ef9c1ed937e96ebf87
1473	Fighter Pilot Top	Shirt	Rare	3	2	Standard issue to pilot a fighter jet.	75b1c9bb21974adc8ec08abf410d9789
1474	Fighter Pilot Bottom	Pants	Rare	2	2	Standard issue to pilot a fighter jet.	85e2d759677847e9b3bd28ec9371a361
1475	Jackhammer	Melee	Uncommon	3	2	Boulder chewing machine of death.	d2d2666f5b484f18abc7f3fa656694d0
1476	Luger	Gun	Uncommon	2	2	German pistol chambered in Luger ammunition.	90b25d37520b4330a452e36e82a41023
1477	Maschinengewehr	Gun	Epic	3	2	German submachine gun chambered in Maschinengewehr ammunition.	b007c73f4a23448bbe2d828240eae17d
1478	Maschinengewehr Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	4895752ce455430c84dbf574f4906773
1479	Maschinengewehr Magazine	Magazine	Epic	1	2	Low caliber ranger grade <color=epic>Maschinengewehr</color> magazine. Designed to fit 32 rounds.	78cb493018b8451e8ea7664434483e53
1480	Determinator	Gun	Uncommon	2	2	American revolving shotgun chambered in 12 Gauge Shells.	ac73fb1922374ef18a8e7c04d1403ba3
1481	Empire	Gun	Rare	3	2	German submachine gun chambered in Empire ammunition.	154bce6b02f14a9c9ec26b314297a9b3
1482	Empire Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	ad3bb7dd36764c899eeb52644b76b5e1
1483	Empire Magazine	Magazine	Rare	1	2	Low caliber military grade <color=rare>Empire</color> magazine. Designed to fit 27 rounds.	038b63ce0a5942219c4bf6a94aa4ddca
1484	Devil's Bane	Gun	Epic	4	2	American shotgun chambered in Devil's Bane ammunition.	ed305a3c33de4586a6cf29cf06a11e26
1485	Devil's Bane Magazine	Magazine	Epic	2	2	Military grade <color=epic>Bane</color> magazine. Designed to fit 21 shells.	f1f45dcc34704413b451be175a4c1f1c
1486	Devil's Bane Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	2a5b5751c56b4b7e87601d06df8f5e46
1487	Luger Magazine	Magazine	Uncommon	1	1	Low caliber civilian grade <color=uncommon>Luger</color> magazine. Designed to fit 9 rounds.	29e816ce506b4763a5ff6f29a514ceb7
1488	Swissgewehr	Gun	Rare	4	2	Swiss assault rifle chambered in Military ammunition.	47d0992a2bf04de8a1343d4c138cb78e
1489	Swissgewehr Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	8a39a633dff04711ae63cddc3ad5dc99
1490	Swissgewehr Magazine	Magazine	Rare	1	2	Low caliber military grade magazine. Designed to fit 20 rounds.	41bd2b68446e497caed8954aba3b8f9c
1491	Military Top	Shirt	Rare	3	2	Military uniform shirt.	5901e6c9186e46deb7fb4c2d6c53f107
1492	Ghillie Top	Shirt	Epic	3	2	Military foliage stealth shirt.	45b67df661ac46d1b2612a300b3bae74
1493	Ghillie Bottom	Pants	Epic	2	2	Military foliage stealth pants.	8ba43c7bf9d84a4db560a1717667ac58
1494	Ghillie Hood	Hat	Epic	2	2	Military foliage stealth hood.	029e932392304d7ea6ddc69618c3e39a
1495	Ghillie Vest	Vest	Epic	2	2	Military foliage stealth vest.	cfa2f7468ff94751a2c1b3d1585bd375
1496	Shark_Fin	Backpack	Common	2	2		fb5c3827df39498086c80ed213e0d8e8
1497	Ducky	Vest	Common	1	1		a91bcb60d5fa449d9105a5cfac6c06e7
1498	Lederhosen Top	Shirt	Uncommon	3	2	Ready for a great Oktoberfest!	babd00dbeb9a4558aeac9eea75f1019c
1499	Lederhosen Bottom	Pants	Uncommon	2	2	Ready for a great Oktoberfest!	88e7161c28914befa671a05fdb45ead1
1500	Ghillie Netting	Barricade	Epic	1	1	Military foliage stealth cover.	7f27c1926fbf458093993106880e6c4a
1501	Tee_EA	Shirt	Common	3	2		e12711d7dc244db0b2c303033cda7c6f
1502	Beret_EA	Hat	Common	2	2		0f2c91a0a059495badde4fb1b7d204b3
1503	Zweihander	Melee	Epic	1	4	Incredibly sharp traditional German weapon.	9188e36030914e299e4d13c13f9c1c66
1504	Pickelhaube	Hat	Rare	2	2	Vintage German military headwear to prevent injury.	1a567a8214a54e9ea2d25f2dcd43cf4c
1505	Kaiser Top	Shirt	Rare	3	2	Vintage German military uniform shirt.	3ceb7d0da61d47dabcce4877546d04ec
1506	Kaiser Bottom	Pants	Rare	2	2	Vintage German military uniform pants.	6cfad3ef052f42669fc3511a211d670b
1507	Socketwrench	Tire	Uncommon	2	1	Tool for removing tires.	f752728754da4f1c842819cb22f38638
1508	Compass	Compass	Epic	1	1	Check the magnetic direction.	58a47bfe40574416bfb40d013928f9cd
1509	Clock	Barricade	Rare	2	2	Displays the current time.	d3c40816534e48c3af0e26fb4d5f1b1a
1510	Chewing Gum	Food	Common	1	1	Minty fresh! Will leave your breath smelling hot hot hot.	10e009f1778f492d99570925141c3c34
1511	Arctic Alicepack	Backpack	Epic	2	2	Large sized military cargo backpack.	2780e5faa9f7444fa7e228267b6108fe
1512	Arctic Ghillie Top	Shirt	Epic	3	2	Military snow stealth shirt.	5559d5fdd73545799173578c0be0d3ab
1513	Arctic Ghillie Bottom	Pants	Epic	2	2	Military snow stealth pants.	35f05190545c4d16bb1029801fb82fe8
1514	Arctic Ghillie Vest	Vest	Epic	2	2	Military snow stealth vest.	d1df95c8609e4a9fa5111eed71feb940
1515	Arctic Ghillie Hood	Hat	Epic	2	2	Military snow stealth hood.	bd0bd4337bf84589a825c077d497c69a
1516	Arctic Military Top	Shirt	Rare	3	2	Military uniform shirt.	eda9e184b9974cd59673bdb877edc2ac
1517	Arctic Military Bottom	Pants	Rare	2	2	Military uniform pants.	4f1b2f0458ca4442b45cf4439a9e05f7
1518	Arctic Military Vest	Vest	Rare	2	2	Bullet proof military gear.	cc43632c0e784963adfc94fd652e0cac
1519	Arctic Military Helmet	Hat	Rare	2	2	Military headwear to prevent injury.	5ac26ed0cc584f79ac87d60a1a845b4e
1520	Impact Grenade	Throwable	Epic	1	1	Military grade throwable impact explosive.	19c80cec53c74296a366589e5400eadd
1521	Cobra_Jam	Gun	Rare	2	2		a5f36c8e14c04c0bb886ef2af1b523d7
1522	CharacterMeshReplacementTest	Shirt	Epic	2	2	Replaces mesh with Character_Mesh_Override_# and material with Character_Material_Override.	32b38f9795a64f5883631a2c393964b1
1523	Hoodie_Offbrand	Shirt	Common	3	2		6de064a753004f3ba82ebfed680ac217
1524	Ragdoll_Effect_Zero_Kelvin	Key	Common	1	1		14b4f040305844b6ada42132e39cbb81
1525	Spec Ops Helmet	Hat	Legendary	2	2	Military headwear to prevent injury.	5b71f852a1634970b300cd5b3493d8af
1526	BelgiumLilEBR_Shirt	Shirt	Common	3	2		8f4a23d7035b4b4abc2e3e5b33e2f870
1527	BelgiumLilEBR_Pants	Pants	Common	2	2		3428242254904258bc13efc196420ee7
1528	BelgiumInfantry_Backpack	Backpack	Common	2	2		d58f51716bc34486a878b5e4cc15fa7c
1529	BelgiumInfantry_Vest	Vest	Common	2	2		0eb931827b28480f9d105ebd0042e448
1530	BelgiumInfantry_Hat	Hat	Common	2	2		37f042ee1c8a4fc7a2414489b03d7b7e
1531	BelgiumInfantry_Shirt	Shirt	Common	3	2		9796f7c49fc946239c47e22d2684865c
1532	BelgiumInfantry_Pants	Pants	Common	2	2		464d6c97aebd4f76ba6957d93b3d2308
1533	BelgiumAcid_Canister	Backpack	Common	2	2		03b74b0a2d054569b686d59ced4882c0
1534	BelgiumAcid_Vest	Vest	Common	2	2		5bc3bfc04622478fa8e2cc61be05308b
1535	BelgiumAcid_Visor	Mask	Common	2	2		3318f29dc5b642018cbe30139981ca18
1536	BelgiumAcid_Shirt	Shirt	Common	3	2		77b02989d17941109e33fa625dbec348
1537	BelgiumAcid_Pants	Pants	Common	2	2		3ce3b4f6711f4ae8ac48b4d5a440e50d
1543	BelgiumPoacher_Top	Shirt	Common	3	2		4477000625614eb7a77520dbf5072f89
1544	BelgiumPoacher_Bottom	Pants	Common	2	2		1ab72c93b9404692819f18da3ba82e20
1545	BelgiumPoacher_Hat	Hat	Common	2	2		c9ce356297b14da98ccda5e420c69def
1546	BelgiumPoacher_Ascot	Vest	Common	2	1		89cc0903c9754e7b9ef5df0245d45d27
1547	BelgiumPoacher_Backpack	Backpack	Common	2	2		dae1359488f441529aba05e4de4ee220
1553	Candyland_Cottontail_Ops_Tail	Backpack	Common	2	2		518ac1c0469c4cc8bdfc9c947cce89d7
1554	Candyland_Ranger_Rootbeer_Rocket	Backpack	Common	2	2		9296305154654b8099db43c226a70553
1555	Candyland_Cottontail_Ops_Ears	Hat	Common	2	2		43e832a15511461da94e7a43191b79eb
1556	Candyland_Cottontail_Ops_Helmet	Hat	Common	2	2		f647d9b170ad452f8fda3847f6ffe674
1557	Candyland_Ranger_Rootbeer_Hat	Hat	Common	2	2		c34eeed69c6f45a89e0bdba9189aa828
1558	Candyland_Cottontail_Ops_Bandana	Mask	Common	2	2		94946c4a55e34fa4bbcc428d5eceb5a4
1559	Candyland_Ranger_Rootbeer_Breather	Mask	Common	2	2		418bc47da8fa4c64a1651cf4e2d48663
1560	Candyland_Cottontail_Ops_Bottom	Pants	Common	2	2		563eacbe31524febb7608bec0c1ccab7
1561	Candyland_Ranger_Rootbeer_Bottom	Pants	Common	2	2		cac0042b349b4d8498e9a6cb2477a197
1562	Candyland_Cottontail_Ops_Top	Shirt	Common	3	2		ea8be95131cc445aad5645ba7328b430
1563	Candyland_Ranger_Rootbeer_Top	Shirt	Common	3	2		708469b82b4e4273823f0c6fb9b0c687
1564	Candyland_Cottontail_Ops_Vest	Vest	Common	2	2		0aaf42db8da542c6b9e5d9bf75b0bcd4
1565	Candyland_Ranger_Rootbeer_Holsters	Vest	Common	2	2		f57cd4ba8e444ebbb1322edbef202873
1566	Rio_Guard_Hat	Hat	Common	2	2		250fd0595e004cadb3da0f253f68aeec
1567	Rio_Vacc_Hat	Mask	Common	2	2		db2e763864db40d58b0ddceafe89f32f
1568	Rio_Guard_Sash	Vest	Common	2	1		2641e3b25f424e67bbad45b64ee99e9d
1569	Rio_Vacc_Vest	Vest	Common	2	2		6ec7cbffa256481180a78147c65099ad
1570	Rio_Guard_Top	Shirt	Common	3	2		fd2ff92da5164daa815724076f600572
1571	Rio_Vacc_Top	Shirt	Common	3	2		95a12e5288984ecc861e3ed3ebc0d8fb
1572	Rio_Guard_Bottom	Pants	Common	2	2		e91e7b6377244f379595276fa3f51956
1573	Rio_Vacc_Bottom	Pants	Common	2	2		de72b53ebd454d7fbaa8c1cfaf42b117
1574	Rio_Tamer_Bird	Vest	Common	1	1		50b654984fdf4b26ab4c8a5712ed79c3
1575	Rio_Tamer_Vest	Vest	Common	2	2		20cc2e29ed84459d894942e2d74a7094
1576	Rio_Tamer_Cage	Backpack	Common	2	2		274e6f59cbd84f12ba55a327dc8749a2
1577	Rio_Tamer_Bottom	Pants	Common	2	2		72e0c07123e5437f8cdf21b98cef53cb
1578	Rio_Tamer_Top	Shirt	Common	3	2		ed503a17007440bfa0c6bb09e7e2ed0e
1579	ZhugeLiangBackpack	Backpack	Common	2	2		a509df625e5441ebaaa57a51a6b0fb2c
1580	ZhugeLiangBottom	Pants	Common	2	2		ec14af0ff0d84ee9850160f971f008b4
1581	ZhugeLiangHat	Hat	Common	2	2		aaf946a3e41c4f4e909c698ddffe3e69
1582	ZhugeLiangTop	Shirt	Common	3	2		768ef13fe7a84be4aa5b7bf6d43400f0
1583	ZhugeLiangVest	Vest	Common	2	2		1d769358b3a249f89730d5313a2f5b88
1584	LuBuBackpack	Backpack	Common	2	2		2def0074b2c247cc8bcbad55ad133af9
1585	LuBuBottom	Pants	Common	2	2		d0cac824397c419aa8d8b2b8b949541a
1586	LuBuHat	Hat	Common	2	2		cda3c09563c04750ba581e665db4bc9b
1587	LuBuTop	Shirt	Common	3	2		a02c008e370b47ffa234683e86ae28e6
1588	LuBuVest	Vest	Common	2	2		92dd264b500f43bb9962e7e781221207
1589	GuanYuBackpack	Backpack	Common	2	2		4e560281d13540aea9f93b19d97f85cf
1590	GuanYuBottom	Pants	Common	2	2		94a4215b927d4a6d914b4af8821991fa
1591	GuanYuHat	Hat	Common	2	2		813eb62ece9e4528a561b306489de06d
1592	GuanYuMask	Mask	Common	2	2		2e0b2efb021e4acdbfed6f7c102c8ec7
1593	GuanYuTop	Shirt	Common	3	2		18dbcdfd2a6c4f5cbea89d22e01e9626
1594	GuanYuVest	Vest	Common	2	2		0f5593a8ca1440d1b56e76c829a97ce0
1595	U4_Invitation	Key	Common	1	1		3ac7e083b2d845688a084bcc589e3099
1596	DL_Carepackage	Storage	Epic	1	1		c06f67a116b24767ad126d8e5159bceb
1597	Elver2_Bag_Duffle	Backpack	Common	2	2		7ecd471cc73a44e2a698c3de90a68cfb
1598	Elver2_Bowtie_Black	Vest	Common	1	2		8ce1b08ac8b3491ea8b921f33951d9bb
1599	Elver2_Bowtie_Green	Vest	Common	1	2		6c74fda604664796a9daaa975eb529cc
1600	Elver2_Bowtie_Navy	Vest	Common	1	2		7c69e4bec39c4edb80d5d62815498bde
1601	Elver2_Bowtie_Plaid_0	Vest	Common	1	2		8839226af17a412e8524d3385b4312cd
1602	Elver2_Bowtie_Plaid_1	Vest	Common	1	2		f8ab36ad58894dda8e39480b6c0d427e
1603	Elver2_Bowtie_Red	Vest	Common	1	2		5550058d050b4be68d868ca1bdaee653
1604	Elver2_Bowtie_White	Vest	Common	1	2		0f50fc81ed464d1091181b1f0833d46f
1605	Elver2_Clown_Hair	Hat	Common	2	2		a63a453c5e874a2d841710183defdd02
1606	Elver2_Feather	Hat	Common	2	2		04fca49660ea4100b8666748110a5991
1607	Elver2_Hair_Feline	Hat	Common	2	2		b4c739ef7ed64b6c88bcd57b0f3e7f5f
1608	Elver2_Headset	Mask	Common	2	2		798fbb6f13064e27b465b0424c1810e0
1609	Elver2_Medal	Vest	Common	1	1		b1f43396ad5841b48d77928a9fe29edf
1610	Elver2_Nerd_Glasses	Glasses	Common	2	1		832871ba045c4f66b271e37741175d17
1611	Elver2_Octi_Pack	Backpack	Common	2	2		3538504f7b4343df8cf31553fd167ca3
1612	Elver2_Operator_Cap	Hat	Common	2	2		4bb4b166626e43b5880081fcafc6b58c
1613	Elver2_Pilot	Mask	Common	2	1		e1e2a540dec44f7d95c5969649c3d942
1614	Elver2_Radio_Backpack	Backpack	Common	2	2		d1ca20616e8b4d13962078f31ac35237
1615	Elver2_Runic_Cape	Backpack	Common	2	2		7d6cb98645494e57887c72a40a1f7b5c
1616	Elver2_Shoulder_Falcon	Vest	Common	2	2		429dc4134dfd45b8890c8220bafed4ac
1617	Elver2_Skater_Bottom_Beige	Pants	Common	1	1		b50b9906997e42919eebf032ff0dd762
1618	Elver2_Skater_Bottom_Black	Pants	Common	1	1		34b0681d7af94b0ba4f2bcb11743fa5c
1619	Elver2_Skater_Bottom_Green	Pants	Common	1	1		4008a700afa641869fbc3efa54ecf53e
1620	Elver2_Skater_Bottom_Navy	Pants	Common	1	1		2e39f9d9385e4372b6a0b7ad431065ac
1621	Elver2_Skater_Bottom_White	Pants	Common	1	1		1e7993da06d346e092b22d5c3e662ef2
1622	Elver2_Skater_Top_Black	Shirt	Common	1	1		d23e2274688f40b18fb803655baf299d
1623	Elver2_Skater_Top_Brown	Shirt	Common	1	1		7380ec5d566a4aefa5b885e35f610a34
1624	Elver2_Skater_Top_Gray	Shirt	Common	1	1		3cfe18fb78c74593ac199e64381a81f1
1625	Elver2_Skater_Top_Navy	Shirt	Common	1	1		6c1f8206aa044b2197ca21de2b24bc39
1626	Elver2_Skater_Top_Pink	Shirt	Common	1	1		e015793f63e14b21a2ac82432894602a
1627	Elver2_Skater_Top_Red	Shirt	Common	1	1		c93c61cc42704ab9b60717d7d51b69dd
1628	Elver2_Tank_Hat	Hat	Common	2	2		de4774520b434695b4ce388d7b82917a
1629	Elver2_Tie_Black	Vest	Common	1	2		06d3f1aab6c44979a57432cad4c9a928
1630	Elver2_Tie_Fish	Vest	Common	1	2		fe0e98b2924d497a8da3bc6f22785c6e
1631	Elver2_Tie_Green	Vest	Common	1	2		81b55a8faf124b60b3c4ee5c3bbba4a3
1632	Elver2_Tie_Navy	Vest	Common	1	2		ab25e3a9d5bc4ebdb13240030b207cac
1633	Elver2_Tie_Plaid_0	Vest	Common	1	2		8f7e3ed9c8064ebdba3b9e6623971c67
1634	Elver2_Tie_Plaid_1	Vest	Common	1	2		8a673677af494185802795612860625d
1635	Elver2_Tie_Plaid_2	Vest	Common	1	2		fb880df8fafd4caf95a12e7030a67df2
1636	Elver2_Tie_Red	Vest	Common	1	2		5f8cf1aa180447129360096bd7710fb8
1637	Elver2_Tie_Spotty	Vest	Common	1	2		0d4473ae343b475bab6dedc654b61ce3
1638	Elver2_Tie_White	Vest	Common	1	2		9b49097f53f84b4784419a073129208d
1639	Elver2_Box	Box	Common	1	1		1b2afad6251e4f60af9235c2525f59dc
1640	P9nda_Hat	Hat	Common	2	2		0d7be640185a437b92632726a24b5cda
1641	Beret_Orange_Double	Hat	Common	2	2		ec1426c71b48436c9add5a4bb371b228
1642	Beret_Orange_Triple	Hat	Common	2	2		a38510eeabe44e87981f13e376326c05
1643	GA_ArcticFox	Vest	Common	2	2		823d96f7471842cea757b0580eaf35fb
1644	GA_FishingHat	Hat	Common	2	2		66373568f5da488fb8da9961e0bc6bb5
1645	GA_FishingPack	Backpack	Common	2	2		a6b3995c299f40e9baa3d157000aeabe
1646	GA_HunterBalaclava	Mask	Common	2	2		42dd90388ac544dca0c5130f325faf26
1647	GA_HunterBelt	Vest	Common	2	2		dc3805aed15a43799e225acf3f815234
1648	GA_HunterBottom	Pants	Common	2	2		f3a4fdc6aaca45e083f694d3a1750707
1649	GA_HunterShirt	Shirt	Common	2	2		fb19b68f2e8c44f5829e69047fa6da40
1650	GA_HunterHood	Hat	Common	2	2		81e14b3375ae46fd84a43f2540725c22
1651	GA_HunterPack	Backpack	Common	2	2		8141c4443f7e43f3bcdb9684cc0fcd92
1652	Kuwait_DunemanPants	Pants	Common	1	1		d0b0fd86dadf42239365b6f58aa8ecc7
1653	Kuwait_DunemanHat	Hat	Common	1	1		9547e2ecd05e41b9985f3cc724670d57
1654	Kuwait_DunemanShirt	Shirt	Common	1	1		4b1170919d6142d189aaf8f7c49c7cbe
1655	Kuwait_DunemanNecklace	Vest	Common	1	1		3fc807c1f50c4544a55ca11ff12b39e5
1656	Kuwait_FelineCollar	Mask	Common	1	1		a0a6c748604b44a496dbad430ca0484e
1658	Kuwait_Boonie_Blue	Hat	Common	1	1		b41f97d8da524dbfa1cb83797e78fa87
1659	Kuwait_Boonie_Olive	Hat	Common	1	1		a9b761da3f1a4bb4821115ccb893d706
1660	Kuwait_Boonie_Purple	Hat	Common	1	1		af525ba30f8b4b1f80d681571c738f07
1661	Kuwait_Boonie_Tan	Hat	Common	1	1		cf725abe70d241c991496c500b59b1dd
1662	Kuwait_CamelShirt	Shirt	Common	1	1		4ad9ba6b865842468ef8dcf20bdbc85c
1663	Kuwait_CaracalShirt	Shirt	Common	1	1		1f9f20e9c4b148e783ef957a74cd524f
1664	Kuwait_DisguiseMask	Mask	Common	1	1		25e4cbb291d7414b9056148c20011bcc
1665	Kuwait_LShirt_Blue	Shirt	Common	1	1		e23d5f7d05c6458eb01efefb4b68f5bb
1666	Kuwait_LShirt_Olive	Shirt	Common	1	1		632323121e7146988d1839f577db18d6
1667	Kuwait_LShirt_Purple	Shirt	Common	1	1		ae20873e34dc42029adee5346479211e
1668	Kuwait_LShirt_Tan	Shirt	Common	1	1		10482f56a06d4b769d9575f82ac81e14
1669	Kuwait_Mask_Blue	Mask	Common	1	1		184424a0aee2450588200ba4047d0173
1670	Kuwait_Mask_Olive	Mask	Common	1	1		1ec4f94d49d8416fbd90710cd7127797
1671	Kuwait_Mask_Purple	Mask	Common	1	1		c6235a109ea442e29b3d88080075b71d
1672	Kuwait_Mask_Tan	Mask	Common	1	1		22d6d11a97994a20b7fcb0e9081b7aac
1673	Kuwait_PalmHoodie	Shirt	Common	1	1		ccac78fdf03f4e9b9ff628a37ac3386c
1674	Kuwait_ReadingGlasses	Glasses	Common	2	1		5fe00f8f33ed4bd7b21dd719b86c18e9
1675	Kuwait_SweatPants_Blue	Pants	Common	1	1		10f6fd40b2654bff8395dfc19db891bc
1676	Kuwait_SweatPants_Olive	Pants	Common	1	1		4c20c63b9ca143a2844269be4d38a81f
1677	Kuwait_SweatPants_Purple	Pants	Common	1	1		206a84e280e14a69bac6266fca6d9ee3
1678	Kuwait_SweatPants_Tan	Pants	Common	1	1		29c45ff37c01490f8142a6dabdc351a2
1679	Kuwait_LettermanPants	Pants	Common	1	1		9a90131625cc4569866746e337ced331
1680	Kuwait_LettermanGlasses	Glasses	Common	1	1		130d479acc554cfd85fac9d4a7a5a3e4
1681	Kuwait_LettermanHat	Hat	Common	1	1		276cd5bf44c4407ca0839a31318180de
1682	Kuwait_LettermanShirt	Shirt	Common	1	1		ff9d5a08e3d147c495f1283c1cc15bb1
1683	Kuwait_FloralHair	Hat	Common	1	1		25abe7c0f2c04b2480e903465b8eb35f
1684	Kuwait_ParachutePack	Backpack	Common	1	1		6547520a23bf4e5287f9e70a156d35ed
1685	Kuwait_Runman	Vest	Common	1	1		459c5fdac6614cd295ab5dada82101d5
1686	Kuwait_SandstormCrusader	Hat	Common	1	1		6c55f1be48c64b38bafaf8953343738c
1687	Kuwait_StrawHat	Hat	Common	1	1		b8a624cf69154b4b881d37fe573efb0d
1689	ChefZombiePlush	Vest	Common	1	1		604adf97395a48d7a6aa594bf2c1adcb
1690	Butterfly	Backpack	Common	2	2		bf40cafcea224e568ec66a3e3ae56852
1691	Bounce Charge	Charge	Epic	1	1	Remotely detonated jumping explosive.	bd1f0dabd4ca4b2a9744ce51ab7d5f91
1692	Christmas Tree	Barricade	Rare	2	2	Pocket-sized decorated pine tree.	14ee4724a1554c4f865e35f7cd393980
1693	Snow Shovel	Melee	Common	2	3	Perfect for scooping up snow piles.	8f88771ceed24cf199831a25f3bb2b8a
1694	Candy Cane Fragments	Supply	Rare	1	1	Festive fragments for decorations.	bde92fd4a3f94f3fae6279d58d2f0c5b
1695	Present	Storage	Rare	1	1	A colorful box for storing gifts.	7aa59996e70c406f9e403434ad01a31c
1696	Present	Storage	Rare	2	1	A colorful box for storing gifts.	2c2b6a8ccfff4e44a1d309eeb3a2129a
1697	Present	Storage	Rare	2	1	A colorful box for storing gifts.	85947849fe1b470eae0ed799ca885db4
1698	Present	Storage	Rare	2	2	A colorful box for storing gifts.	5f7cb031e78e497789f273137707f893
1699	Present	Storage	Rare	1	2	A colorful box for storing gifts.	bf6b83e9431d4621a541aa1f9d8875c6
1700	Festive Lights	Barricade	Rare	1	1	Assortment of colorful lights for the festive season.	94f1adb5787a453fab456916276f50d7
1701	Wreath	Barricade	Rare	1	1	A varied assortment of leaves constructed to form a ring.	ae11702acc2143e080c145a2b060390f
1702	Small Ice Castle	Barricade	Rare	1	1	A decorative fortress made of ice.	bf209638392f4d64bc6f33b865caea85
1703	Large Ice Castle	Barricade	Rare	2	2	A decorative fortress made of ice.	178d82795e904168831459ffe1d82b7e
1704	Saw	Melee	Epic	3	2	Candy cane chewing machine of death.	36c6f16c5d4e4890bcaa8f7b8b253e47
1705	Stocking	Storage	Rare	1	1	Large red sock used for storing gifts.	97e8cbbbb0a04bad9687237926fb89aa
1706	Gingerbread Cookie	Food	Rare	1	1	Small man suitable for consumption.	bec3fa681ddf4e4fbb196a73f7dec31f
1707	Ice Crystal	Supply	Rare	1	2	Shiny crystal made of frozen water.	5a06b8715ad8496da7fc42ca4368f8eb
1708	Drumstick	Food	Rare	1	1	Not intended for musical purposes.	aaab7d20db81407b8440e76991cfb538
1709	Arid_Arrowhead	Mask	Common	2	1		137cf1616d5f42c3b55074be7e593f26
1710	Arid_Baseball_Cap	Hat	Common	2	2		5243ed73007f4ed886221543975eb527
1711	Arid_Fancy_Glasses	Glasses	Common	2	1		cebffd4c36494550a98ef4541ed60b87
1712	Arid_Golf_Bag	Backpack	Common	2	2		5506986fb44e4bce9547c2d969ae71b2
1713	Arid_Hockey_Mask_Black	Mask	Common	2	2		1b2dbf75e93c45af97d9b486d2c82c62
1714	Arid_Monocular	Glasses	Common	2	1		8d24e982a3ff444fb68527efa4f0c1fc
1715	Arid_Box	Box	Common	1	1		c0708f47e1ba4ee0ab25b7cdadbfa7f7
1716	Arid_Ponyhair	Hat	Common	2	2		9a797827bd2840a9accbcb876a5ec81d
1717	Arid_Privateer_Top	Shirt	Common	3	2		762eca316c8c4495962a7b6a4f9e60c9
1718	Arid_Responder_Rig	Vest	Common	2	2		2837a1c3b8574c7aad0b6fe8551b7e08
1719	Arid_Skull_Bandana	Mask	Common	1	1		f677eeba23584fb680e6eb5c9568cbc2
1720	Arid_Suit_Bottoms_0	Pants	Common	2	2		0c078adb5fa648a5ac7c457aaa672d30
1721	Arid_Suit_Bottoms_1	Pants	Common	2	2		cb3eeb81121d46c08a658d4bc071dbfa
1722	Arid_Suit_Bottoms_2	Pants	Common	2	2		a142c827bf50450896e3413b101b1bb9
1723	Arid_Suit_Bottoms_3	Pants	Common	2	2		9a50f0f6000c4819b5eaa316100aa2f2
1724	Arid_Suit_Top_0	Shirt	Common	2	2		fcff30f1661c4b3fb3ecd74f8bef5794
1725	Arid_Suit_Top_1	Shirt	Common	2	2		f4c13b64b215436db67324e0621029b3
1726	Arid_Suit_Top_2	Shirt	Common	2	2		694e52ba96a744bf99821ef5f6202fab
1727	Arid_Suit_Top_3	Shirt	Common	2	2		7db70110c9084117b08dc1fe29bed1fc
1728	Arid_Surplus_Jacket	Shirt	Common	3	2		da0ef9aab9b446c99aa4bc025246154c
1729	Arid_Tracksuit_Bottom	Pants	Common	2	2		fa019aed2cd14de9b978968bc950c591
1730	Arid_Vintage_Helmet	Hat	Common	2	2		b460b8cff21541af95ce6f72c753fbfd
1731	Arid_Welding_Goggles	Glasses	Common	2	1		921dfb2decab41d089232820cd4e2c3f
1732	XMAS_Bow	Hat	Common	2	2		3b7476822ffc46a3b033b13d5abdc60c
1733	XMAS_Took	Hat	Common	2	2		178fb57e72924945ac7f538ed5959c98
1734	XMAS_Bandolier	Vest	Common	2	2		cdae042a67bb460c88615e50b32e09ee
1735	XMAS_Belt	Vest	Common	2	2		e0a2c4d0034642a9be8470d79fa1f125
1736	BiohazardZombiePlush	Vest	Common	1	1		748d0713ad4b4f83ace39c052d95eb38
1737	Kuwait_Free_Camel_Jammies_Bottom	Pants	Common	1	1		2d633de62e1e44fd98707f42f78d6850
1738	Kuwait_Free_Camel_Jammies_Top	Shirt	Common	1	1		a378e416624243c3be8c6d5ef73beabf
1739	Kuwait_Free_Caracal_Jammies_Bottom	Pants	Common	1	1		861ab1b88d5e4eacb9329d933dd6a5b7
1740	Kuwait_Free_Caracal_Jammies_Top	Shirt	Common	1	1		c5bbe629f4fb4cfba339b4cad1223fbe
1741	Kuwait_Free_Fish_Jammies_Bottom	Pants	Common	1	1		2b9268f557134806a17f32e890642d66
1742	Kuwait_Free_Fish_Jammies_Top	Shirt	Common	1	1		26f703ed61f442b5ae492a95354eba23
1743	Kuwait_Free_Palm_Jammies_Bottom	Pants	Common	1	1		7a8f242d572b46848d8295f1ab662b39
1744	Kuwait_Free_Palm_Jammies_Top	Shirt	Common	1	1		8e04683d14a742d7b3723785afeba6d5
1745	Kuwait_Achievement_Dunce_Sticker	Glasses	Common	1	1		db8cd6e2479845b2ae740df13f8a9688
1746	Kuwait_Achievement_Nazar_Pin	Vest	Common	1	1		beef2a5bb34f4b6ea777f05141d24fdf
1747	Kuwait_Assorted_Artsie_Beret	Hat	Common	1	1		9f91bebef2df4714a51ac46c634809e3
